node,betweenness_centrality
Q46755,2.2719496254471772e-10
Q22230,0.0
Q9UNP9,1.1582896456811366e-05
Q9U0I8,0.0
O17066,0.0
Q66K89,1.1291704360229396e-06
Q9Y7U5,0.0
Q9LZD3,0.0
Q8K194,3.2515595854250725e-08
P20048,9.090517725638438e-08
Q6DF93,0.0
P56379,0.0
Q86VZ4,3.150310986590536e-07
Q9N3C6,0.0
Q86SX3,4.607202368688869e-06
Q56A08,0.0
Q7Z5L4,5.252373447483356e-09
Q8VCY6,0.0
P97588,0.0
npp-7,1.3803786534212957e-06
Q8NAA4,0.0
Q8AYF0,0.0
P47196,0.0
Q9P6R0,0.0
P22692,2.0660287253030177e-06
G5ED71,0.0
Q7LBR1,9.622484728506956e-09
Q5T5U3,6.154747529113866e-06
P21333,7.954474343048468e-06
Q12951,0.0
O43291,2.0210254382210136e-05
P32770,6.345204964228342e-09
Q93ZS4,0.0
Q8CJE3,0.0
P77330,5.931190190348612e-10
Q8NBT3,0.0
O59833,1.0636671839410108e-07
Q8VEA6,0.0
A0PFK5,0.0
Q86YW0,9.835927980023849e-08
P46096,8.653566650284903e-06
Q9VST4,0.0
Q6NSI8,0.0
P32970,1.5018287728421232e-05
Q9Y6A4,3.3432102951968634e-06
Q9VEC3,0.0
Q9LQ32,0.0
Q7JVV8,0.0
P70521,0.0
Q9ZUZ2,0.0
P47019,1.7393046069306378e-09
Q9VGK1,0.0
P30184,1.5071154340798214e-07
Q9U2D2,2.7580753712216482e-06
Q9ZQ96,0.0
Q93VS8,0.0
Q9FVV6,0.0
P76460,6.008487101053515e-09
A0A1P8AUL0,0.0
Q9HCB6,4.735476969780673e-07
P68104,0.0005311435061359242
Q9W1T0,0.0
Q8RXN8,0.0
Q06436,6.066528418638081e-10
Q23661,0.0
P27434,1.5960999904507154e-06
Q8IWB1,3.792422926798457e-07
Q9U3D4,0.0
Q9TZE7,3.4757278821407585e-05
Q68DI1,8.862888036714099e-08
Q9VYY5,0.0
P78369,1.8543527928011763e-07
P77731,2.245115168797286e-09
P11880,1.0667606721231035e-06
Q62969,0.0
P29974,3.421747081630259e-06
O95393,0.0
Q02932,5.19948064603117e-07
Q6X7K1,0.0
P81795,0.0
P31360,0.0
P64519,5.546106591599827e-09
Q0DPM7,0.0
F4JC97,0.0
P11557,1.3220594000156097e-06
Q46822,2.4675500982573755e-08
Q9BRR9,2.390050975012314e-05
P53890,3.091866896076889e-08
O74867,2.6589243129437766e-07
Q9VBR8,0.0
P05122,0.0
Q09766,1.2006140936068885e-08
Q9P270,6.646619061352018e-06
Q9C0B1,2.123318571044966e-06
P70094,0.0
P63148,0.0
Q9HE15,3.260618483661116e-08
Q9ZUL7,0.0
Q02870,4.56701646690855e-08
P25638,6.924983372227735e-07
P53783,0.0
A8MYV0,0.0
A1Z6N5,0.0
P41317,0.0
Y111B2A.2,0.0
P90786,0.0
O74453,0.0
Q22835,0.0
O96227,0.0
Q9BRX5,2.6104709320169603e-07
Q504Q3,2.023668623160295e-07
Q9IAT6,0.0
Q9SXA0,0.0
F6P528,0.0
Q9XVU8,1.0349867505407174e-07
A0A654ETT0,0.0
H2KZJ2,0.0
O88983,0.0
Q9Y264,3.946454443980945e-06
P23824,0.0
Q6P4T2,0.00015453438968793742
M9MSI1,0.0
O18230,0.0
O59795,1.0017837124583519e-10
O62479,0.0
O74366,0.0
P40939,4.162990446412705e-05
Q8NHC7,0.0
Q6ZQ11,0.0
Q9Y7J3,0.0
O44732,0.0
P48527,1.3280219771881776e-09
Q7JWX3,0.0
A0A8I6A6A3,0.0
A2RVU1,0.0
Q9M5P4,0.0
O95236,0.0
P51811,0.0
Q9US47,1.3368290121354364e-09
Q8WTS6,1.1357743210874959e-06
P28548,8.482806028245951e-08
P26012,5.540839398879133e-06
Q8BSK8,0.0
Q8VIF7,0.0
Q9W0Y1,0.0
P62071,0.0
Q5ACU3,0.0
P64463,3.0874566950121954e-10
P58511,3.758599714455686e-09
P53963,4.458713268711052e-10
P06462,0.0
Y75B8A.7,4.110645595789022e-06
Q9VFT4,0.0
Nptxr,0.0
P37397,0.0
P20434,2.3546022998469142e-07
Q9P7R4,0.0
Q8LDU4,0.0
B7Z0K8,0.0
A6H8M9,2.9095673891206122e-06
Q05451,4.845213533472693e-06
Q9XVD1,0.0
O44139,0.0
Q9LZT4,0.0
Q9VBB3,0.0
Q9D6U8,1.3848792482201118e-07
P32121,1.036522070027166e-05
A0A654FLN5,0.0
Q7JV09,0.0
Q8LCK5,0.0
O70318,1.4875688890681202e-05
P12018,0.0
84657,0.0
P00406,0.0
O61345,0.0
C6KSW6,0.0
Q20127,0.0
X2JJA8,0.0
G5EGB3,3.1576560780737194e-06
Q7TMV3,1.5641270306177304e-05
406892,0.0
O74780,1.3577424759771582e-08
Q67YI9,0.0
Q9UU91,0.0
Q86X67,5.501702487132302e-08
Q9FLT8,0.0
P22137,1.0148925482019e-10
O43586,3.649930068368414e-08
O17724,0.0
Q9JMH9,1.4295818694617046e-06
Q9USL2,0.0
Q9VT75,0.0
P40079,1.3791624237986154e-07
A9Z1V5,0.0
O93235,0.0
Q96FF7,0.0
Q6IRN1,0.0
Q17975,0.0
Q8K0Z7,3.688856817063625e-07
Q9FG87,0.0
E9QNG1,0.0
Q8H0Z8,0.0
Q9DB05,2.5820597319540736e-07
Q22024,0.0
Q59XY9,0.0
P0AE85,1.7048101715390207e-08
Q9W0I9,0.0
P77730,2.1517621428130923e-07
O74855,0.0
Q80VR2,0.0
P61009,3.023885050004327e-06
O59827,0.0
Q04924,4.58644828445977e-09
Q9H6S1,5.993031705045198e-08
Q7KT13,0.0
Q6NTQ5,0.0
Q9FWX2,0.0
P46923,3.1103941973807346e-07
P78543,4.6208474012191173e-10
P11446,1.3452844404920863e-09
Q9CQE0,0.0
Q5PPK9,0.0
A0A8C2M2M4,0.0
Q9DC23,4.493566091965015e-06
Q8C6I2,5.049384749830723e-06
Q9NZM4,4.917894862951156e-07
Q9ZVX2,0.0
Q9GQQ0,0.0
Q18490,5.793953411929861e-07
Q96F81,1.6748578509310453e-06
O95876,0.0
Q8ITC7,0.0
12931860,2.7143482770290212e-08
O59772,0.0
O13726,6.938533408885205e-07
B9GCV3,0.0
P39900,0.0
O64636,0.0
Q08AV3,0.0
Q8TGT9,0.0
P62304,1.2796634338727591e-05
Q9LDV4,5.363084962860767e-06
Q9XYZ5,0.0
Q9WUA3,9.347857019297972e-07
Q63198,0.0
Q6DBN1,0.0
Q8NDZ0,0.0
P38841,1.0417588215533164e-07
Q9VFV2,0.0
A0A1P8AQQ2,0.0
A0A1D8PU96,0.0
G5EGA5,0.0
P17488,0.0
O77326,0.0
P10820,0.0
Q96LU5,2.5829437272873166e-08
Q86X40,3.622277513105579e-06
Q84WN3,0.0
Q39026,0.0
O59713,6.922553667963525e-09
Q7YU16,6.850524700362825e-08
Q38859,1.7606879327109446e-09
856905,0.0
G5ECT6,0.0
Q3UUV5,0.0
Q9P2K3,3.339625556665101e-06
Q4KMZ8,2.2677619353163895e-06
Q09450,1.9188268949299465e-07
Q02950,3.761911160781432e-08
P04161,6.161654772607042e-09
F4J9Z8,0.0
Q03964,0.0
O81027,0.0
Q8BXJ8,0.0
Q9SUI0,0.0
X2JDY8,0.0
Q8IL35,0.0
O80910,0.0
A0A8C0RBV5,0.0
P32921,7.28394368777417e-05
P91020,1.2766227286565016e-05
C8YR32,0.0
P0A9F9,1.2834432914966349e-09
Q9VRL1,0.0
Q5T0N5,1.490346027816509e-05
Q9NXJ5,3.397952033378674e-08
P39032,0.0
P22509,0.0
182778,0.0
A0A8M3B8G3,0.0
P49640,0.0
Q8TGS5,2.869930078593685e-10
A0A8J0T4N1,0.0
Q8WTP9,6.177153547558737e-07
Q4FZB7,3.9624949165651366e-07
Q9VND7,0.0
Q9VMQ6,0.0
Q0KL01,2.882393919122275e-06
P31267,0.0
Q9W141,0.0
Q93091,0.0
Q7KMH9,0.0
Q9V422,0.0
Q9VMN9,0.0
P39333,1.4357467218473052e-09
Q03067,8.377176566309032e-07
P12265,2.1484739398823956e-06
Q9UNS1,2.3690645411678806e-06
Q9LIK9,0.0
Q6NLW5,0.0
P04049,5.02837096678528e-07
Q27494,0.0
Q9VQ47,0.0
Q6NTF9,4.078519934539358e-08
Q18060,0.0
O16242,0.0
Q13228,4.158033162006974e-05
P21574,0.0
H2KZD5,0.0
R9PY29,0.0
P51023,0.0
Q96WV2,4.494426057765639e-07
P57728,3.2883035414632824e-08
Q9JM51,0.0
Q6IE38,1.3845124228452883e-07
Q5BLK4,0.0
Q8BLF2,0.0
Q94K18,0.0
A0A8J0TQC1,0.0
P62242,8.851997414545596e-06
Q9HE04,9.310105568854155e-11
HIST2H3PS2,8.571484695671513e-06
155400,1.0303079614848066e-06
O60664,3.689846156970097e-06
Q08345,2.2436207579475957e-05
Q5FWV2,0.0
A2ARA8,5.499761762260314e-06
P35353,0.0
Q3B7J2,9.812570028380891e-09
P41183,0.0
102465490,0.0
Q22765,0.0
A5D8V6,1.7066502080317721e-06
P47081,7.398030918994915e-09
Q9FXD4,0.0
B7Z0Y5,0.0
P76298,6.634751754029075e-08
Q9VPB6,0.0
Q28632,0.0
O01704,0.0
O70258,0.0
Q3KRB8,5.717723123403938e-07
P09668,2.234977482269679e-06
Q6R2R3,0.0
Q8IHN4,0.0
Q84WW4,0.0
A0A384TPA0,0.0
Q84TH9,0.0
O15403,5.668454227347347e-08
O14578,6.415982566168545e-06
P34631,0.0
P56135,6.12056567916527e-05
Q8MLU9,0.0
O74215,0.0
Q9UTG3,2.223430069167869e-07
P0A8S1,5.588162688716096e-07
P47127,1.6973293279607928e-07
Q94AU7,0.0
Q9M021,0.0
Q9FI00,0.0
Q8N2G4,1.4893150054318208e-06
3636089,0.0
Q3TCX3,0.0
Q22717,0.0
Q9VK55,0.0
P25696,0.0
Q7K707,0.0
Q99613,2.8498149500390248e-05
Q9XUM1,0.0
Q9VZN6,0.0
Q8TBC4,4.013310017958615e-06
P40382,6.841989060694198e-10
Q60967,0.0
O14369,5.02554316942735e-08
Q9M126,0.0
P40453,6.409943090996582e-09
C9J3I9,0.0
P34223,3.4615777513355677e-06
Q8CH77,6.205404208611922e-07
Q9LKW9,0.0
Q9BZC7,6.83235250502868e-06
Q922G2,0.0
Q9Y4D7,1.2189796104447097e-08
Q8CDG3,2.16391493811169e-06
P10809,0.00010269677991289357
F7FLQ5,0.0
P13433,3.3886879533437646e-06
O60716,2.4420832114589958e-06
9164876,0.0
P42699,0.0
X5M8U1,0.0
Q920E5,6.524433660718076e-06
A1Z709,0.0
Q96JB5,9.076734291236873e-06
P15257,0.0
P05637,3.930900345163262e-10
Q8NFD2,1.1304817045305439e-06
Q0VBL6,0.0
P77775,1.5422354330819352e-07
Q9UNZ5,3.066162265081748e-10
Q14534,6.802817989659131e-07
Q18038,1.1810198270529908e-06
Q21088,0.0
O81775,0.0
B2DD29,0.0
P20719,4.575729733385867e-06
Y71H2AM.4,3.393047210401376e-07
Q13283,5.1081822889669014e-06
A0A0K3ASH4,0.0
Q8IN25,0.0
alg-1,4.7251274085478684e-05
Q4KUS2,0.0
P39098,0.0
O74330,0.0
Q9W200,0.0
RPS6KA1,0.0
P13234,0.0
P39682,6.184067801083492e-08
A1ZAE2,0.0
Q9HCN2,0.0
Q9TYU5,6.968847753872578e-08
Q7K4Z4,0.0
Q6TDP4,6.983561692758169e-08
Q86Y56,3.517658503346948e-05
P62500,0.0
C0VXV7,0.0
H2KYD0,0.0
Q6PHZ2,1.624834871797609e-06
Q9NP94,0.0
P78750,0.0
Q8C0P0,0.0
Q9UT45,2.969337194071529e-07
Q5XJV7,0.0
Q38G51,0.0
Q8IYJ1,6.420589310464554e-08
Q9CSV6,0.0
P53252,1.2233603032324598e-07
Q04608,7.869351225358739e-08
P69441,7.943922112992238e-08
Q925N2,0.0
O35095,0.0
Q8NHC4,0.0
P70555,0.0
P05451,0.0
Q22243,0.0
Q9BT67,1.6872884728547877e-05
G5EGK3,0.0
3636775,0.0
A0A178V1A8,0.0
O13602,0.0
Q17746,0.0
Q0WSY2,0.0
P49003,0.0
Q5AFB9,0.0
Q4VGL6,0.0
Q6PGA0,0.0
Q9D3H2,0.0
P09615,0.0
Q3EBL9,0.0
W6RTP0,0.0
Q0WPQ2,0.0
Q01344,3.60567500121578e-05
110219,0.0
O88444,0.0
P0A8N5,1.270894232672781e-09
P90993,0.0
Q06698,1.0394246738287366e-09
P76066,2.1206872274891944e-07
P13803,0.0
Q7Z996,0.0
O65787,0.0
Q8R0S4,3.1380210586423705e-06
P11506,0.0
445341,0.0
Q9UIH9,1.4216688610428728e-08
Q6IPX1,0.0
Q62176,0.0
Q22371,0.0
D3YWQ0,0.0
P52737,1.1976358927102218e-06
Q9VM20,0.0
Q08122,1.0832098319642176e-07
Q9LVW0,1.5413680575816356e-09
Q6Q5P6,0.0
Q8LDN8,0.0
Q2VWP7,2.3852891299702485e-08
Q91YR5,0.0
Q8IAN2,0.0
Q5TBC7,0.0
Q8VCQ3,0.0
A8MQZ8,1.073284977783475e-07
P21541,0.0
Q0KHR7,0.0
Q9NQV5,1.246897213746074e-06
Q8IMZ4,1.255929528399851e-06
F4JR75,0.0
Q15149,2.4916997476290374e-05
P12611,2.174326792032393e-06
O74689,0.0
Q9NA87,1.4523112364769189e-06
Q12472,0.0
P01920,8.239255842759521e-06
Q6P5R6,9.406032043156398e-07
O48671,0.0
Q8IPT5,0.0
P48003,6.2844761572939335e-06
Q95XJ1,0.0
E3CTG5,0.0
E5QCG4,0.0
Q9GYQ6,0.0
9164919,0.0
Q8N7M0,1.1786648039705257e-08
Q5FWE3,0.0
A0A1I9LTP0,8.713356975554116e-08
P17152,1.1345478232620521e-06
Q8NEA6,0.0
Q10589,0.0
Q8BT07,0.0
P40106,3.377304917937937e-08
6082,0.0
P34885,0.0
P30613,9.087428922104819e-06
724102,0.0
Q0WQN9,0.0
Q8BHJ7,0.0
Q86TN4,8.54903912759902e-07
P82930,4.592907745255229e-06
A8MTL0,0.0
Q15643,5.5326608910401274e-06
Q9LIB3,0.0
O80438,0.0
Q8I488,0.0
A0A1D8PIE7,0.0
Q9Y7Q1,0.0
Q10003,0.0
Q9VQ61,0.0
P78285,9.129061325721829e-11
Q9BYR6,0.0
Q9EPC1,7.279865000887651e-06
P39399,9.535533762233433e-07
Q80UY1,5.262608352378107e-07
P43573,1.3964453065154967e-06
Q9CQH3,1.587921208499742e-07
G5E870,1.1807140749931803e-05
Q19591,1.312671695026397e-07
Q09551,0.0
P77658,8.770686594614158e-10
O74976,3.5652434822720594e-08
Q61586,0.0
P77656,4.702673437897117e-10
G5EF18,0.0
P17031,1.7490394838445707e-07
P0C5Y9,3.4561864471484874e-07
Q9SQT8,0.0
Q8R1U1,0.0
E1JJR2,0.0
P11717,2.2831456693817653e-05
P38932,6.48832356591908e-09
Q09910,7.208622958768389e-09
A0A5S9XSJ2,0.0
O16294,4.91341454847086e-07
F4KI75,0.0
Q9VMZ3,0.0
A0A8V0Y130,0.0
9164985,0.0
M9PBE1,0.0
P30793,6.558476359667772e-07
P60904,1.3293636082905707e-08
Q8DR57,0.0
Q10432,4.426225746504619e-07
Q9V428,0.0
Q7L311,3.246158403509733e-09
P94077,0.0
P12724,6.683673824442426e-07
Q9H5Q4,4.198931154056904e-07
O35643,4.089343089877544e-06
O76071,9.425747145871364e-06
Q04999,0.0
Q8K4F7,0.0
Q8CIM8,3.858372798108143e-06
P27278,6.013551344855175e-08
12797939,0.0
P07146,0.0
Q9CYZ2,1.3417962798829641e-05
Q6PD28,4.5045505094560743e-07
Q9HDX6,5.400671825039633e-08
Q9SVZ9,0.0
P51808,5.456324033681122e-09
P24492,0.0
P23874,8.462177368215523e-07
P59103,0.0
B2L045,0.0
Q9NX65,2.602229409513934e-06
Q9Y691,2.491939283853177e-07
Q5FVM6,0.0
12798411,0.0
Q9LK16,0.0
Q8N3D4,2.7977934790853844e-07
O15240,3.674361187654542e-07
Q9ERC1,0.0
Q8BPI1,0.0
O65469,0.0
Q9XUY1,0.0
Q04711,0.0
Q8BVM7,0.0
P78508,3.4908113052270535e-06
Q9C029,5.492501785672842e-07
Q9D024,0.0
A8JUT1,0.0
P62952,0.0
Q9QZS3,4.3199368568928187e-07
Q9N490,0.0
Q9VMU0,0.0
O02042,0.0
P12844,1.1944017295601886e-06
P03186,0.0
856703,0.0
Q8R2G6,0.0
Q8W191,0.0
Q9W260,0.0
Q9I7R0,0.0
Q8IZU1,4.715951914019719e-07
Q6YVJ0,0.0
O19116,0.0
Q8IRG6,0.0
Q9VBU5,0.0
3640912,0.0
P0AFS9,2.813201772111946e-07
Q9R0B9,5.852091190701601e-06
Q9CX66,0.0
Q9VQ79,0.0
Q60632,0.0
Q9UNQ2,2.579224950610436e-06
Q6ZMV9,3.0041574118952604e-08
181346,0.0
P35486,4.163072799825489e-06
Q96JE7,2.493084666562511e-08
Q59SM3,0.0
P34161,4.709587516945178e-09
P13857,4.38984686488604e-07
P36659,2.525247880655952e-05
O74896,2.8977558329746205e-08
Q8TGU1,1.1527920005807862e-08
O60320,0.0
P39332,1.3076094546347503e-09
Q01728,0.0
P08679,8.370282033770723e-09
P61769,2.6637823353371638e-06
A1A4G5,2.0932861850887603e-06
Q8GY03,0.0
Q96276,0.0
Q6A049,0.0
855924,0.0
Q93560,0.0
Q9JLQ2,0.0
12932359,1.3194075463994572e-10
Q6PGU6,0.0
A0A384LM50,0.0
P0ACH5,6.80267025740784e-07
Q8IG67,5.328185878059975e-08
Q9M2W3,0.0
Q76NR6,0.0
Q9UJX0,2.092089703539542e-09
Q9SYL9,0.0
Q86YL7,7.979265678638925e-07
Q9W3X3,0.0
O60333,5.818603639695785e-06
Q9W523,0.0
Q2MKA7,4.864767564943832e-07
Q9NVJ2,7.310361645649967e-06
Q8RWC0,0.0
Q8NEZ2,1.0622633605096256e-07
Q71RH2,0.0
F4J9M5,1.0055816073927082e-09
P40033,0.0
P0C874,0.0
Q9Z1N2,0.0
Q9P7H2,5.143128044156875e-06
Q86UL3,2.9668765250472884e-06
Q5AEF0,0.0
Q76FK4,1.4034944989084891e-06
Q9LMZ9,0.0
Q7K2E1,0.0
Q9NYF8,2.9163094204023396e-06
A0A654ECZ1,0.0
G1UB37,0.0
Q9P7V2,2.774659083941425e-09
P51786,0.0
P38506,2.108037416383044e-08
3772330,0.0
Q9VL67,0.0
D6RFU4,0.0
P0CI01,0.0
O81821,0.0
P43583,4.761169771631165e-07
Q8RXU5,4.5130280493222876e-08
P09871,2.474281061237913e-07
Q5FC43,0.0
Q8NAV2,0.0
Q09816,0.0
P34567,0.0
Q9FNV9,0.0
P23880,0.0
B3DIT1,0.0
Q9NRC8,1.881361557488942e-07
P18433,2.49443288118544e-06
Q21588,0.0
Q5B7Q8,0.0
Q9NR48,5.160569775348764e-07
Q9UPQ7,1.1838842294368726e-06
3642677,0.0
O01367,0.0
Q95RA0,0.0
Q5MNU4,0.0
Q23544,0.0
P42581,0.0
P33897,2.863640150927157e-06
P25649,2.2516533695593534e-08
F1M858,0.0
Q6GLZ1,0.0
Q6DD18,0.0
M9PF64,0.0
O65709,0.0
Q9FH54,0.0
P39542,1.7827552852490032e-08
A0A8V0Z1X8,0.0
O62474,1.4523112364769189e-06
P35218,2.8604124821328843e-09
Q12889,5.3198793574797493e-08
P53081,1.83376093880713e-08
O75467,1.0326321847245017e-06
P34467,0.0
Q8BLF1,1.5882619612868373e-07
Q9FMT1,4.3316312698783826e-07
Mfap1a,0.0
Q8N350,2.389559774751721e-06
Q7Z3F1,2.587901727389886e-10
Q8J1M8,0.0
Q8GXB4,0.0
Q9UHQ7,6.533056787905018e-07
O45218,1.1607601694418117e-07
P77338,1.107228224185432e-07
Q9ASU8,0.0
Q9STT1,0.0
Q9H313,4.99847036260782e-05
Q9Y876,1.2380835941132714e-06
Q9VVF0,0.0
Q9SN51,0.0
Q64305,0.0
Q8WQB0,0.0
Q9VWA7,0.0
Q9DBG3,2.3919527038828156e-06
O74377,0.0
Q9Y376,1.2501381558497222e-05
P30536,2.2652050396052704e-06
Q8NCC3,4.4624668566274056e-07
P53140,2.0465717631831105e-06
G5EF76,0.0
Q39011,0.0
Q9ZVN6,0.0
B9DGV7,0.0
Q96A72,8.805332626103815e-09
P0AD17,4.1960328591701375e-10
Q9BSW2,1.3457064252890705e-06
Q9C6P3,0.0
Q9DAN0,0.0
Q84KJ5,0.0
P41842,5.6004805927997676e-06
Q59Z11,0.0
O35099,8.17503676838742e-06
Q9Y6A9,2.7415623743998093e-05
Q9H0R6,5.909162523100035e-06
Q9SU08,0.0
Q9NQW6,8.366314086536608e-06
121952,0.0
Q9BUI4,7.58214200226226e-07
O16520,1.79025390792822e-06
Q6ZMC9,0.0
P0CG50,0.0
F4J2U9,0.0
O94669,6.76137718576683e-08
Q9V629,0.0
Q12289,3.89649659628057e-07
Q86UP9,0.0
Q42598,0.0
Q9VAK7,0.0
O13761,0.0
P32797,4.7581247078077935e-06
Q9Y4X4,1.2663031107486615e-08
P54071,6.924983857377538e-07
A0A178WNP1,0.0
Q71RI9,0.0
Q9V3U5,0.0
A0A1L4AAD6,0.0
P0ABK7,1.0157504287266994e-10
C6KIE6,0.0
P37235,6.7058104087165686e-06
P29056,5.130600386511153e-10
A0A178WLV8,0.0
P08928,0.0
653447,0.0
Q9Y112,0.0
Q9VPL0,0.0
A0A0G2JUX4,0.0
O43290,1.0838192348074465e-05
P62838,1.4175436253193071e-05
100170217,0.0
P22023,3.980022775948518e-07
A0A178UKH2,0.0
Q99315,0.0
P41512,0.0
Q8TED1,7.607892423083778e-06
Q941I2,0.0
O01497,0.0
Q99KX1,8.590557974254983e-06
Q9NSA2,0.0
Q22782,7.261556182384594e-07
P31826,4.311753271276171e-08
P93015,0.0
Q8R404,0.0
Q70Z53,5.890171574077599e-06
Q7YZA0,0.0
Q8T390,0.0
P28818,0.0
P54868,2.526309034572143e-09
Q14814,1.0152772307483467e-06
O14207,1.0277396768478759e-07
Q9I7Q6,0.0
P54710,1.0738214333362683e-09
A0A1D8PPX2,0.0
Q62521,0.0
F4I3C3,9.121652641803528e-07
P15066,0.0
P29387,0.0
Q19294,0.0
P41137,0.0
O13633,0.0
Q96GY3,6.123478751227972e-06
Q94A79,0.0
P21917,4.163784826582292e-08
Q8JZX3,0.0
Q9VVT8,0.0
Q19469,0.0
P56450,0.0
Q8TD30,2.2180318835047768e-07
Q9H8Y5,2.0009373176317107e-09
Q9CZY3,4.238688829788365e-06
Q9ZUF4,0.0
P38113,4.1605771201555607e-07
Q8IB14,0.0
Q9P6N1,0.0
P53507,7.860271498655643e-07
Q9H4L5,1.8319966823984215e-06
Q921X9,1.8457996842105568e-07
P52760,0.0
G3I6J6,0.0
Q9M0L0,0.0
O35986,0.0
Q7DM58,0.0
Q15303,3.942370292509502e-06
Q8TAU0,0.0
Q8I3H0,0.0
O24616,4.786368857850415e-07
P76176,2.1652570009477446e-08
P91281,0.0
Q7ZWP1,0.0
P21579,3.327321870946716e-06
Q68EF6,0.0
Q9SAD7,0.0
Q9LQT3,0.0
Q9YGY0,0.0
P70699,2.4086680208820716e-07
O88844,9.419878821762038e-07
Q93V56,0.0
Q8H103,2.3442598530634432e-08
P10147,8.639581309914921e-05
P51863,8.750988369023994e-08
P23593,0.0
P0ACR9,1.265437292137939e-07
Q42534,0.0
P32718,5.311929635366237e-09
Q8TAQ2,4.849471725324481e-06
Q91W90,4.640345500413888e-07
P61204,6.795976786452374e-09
O95072,4.611286699224379e-06
P36581,0.0
Q9VKA7,0.0
729786,0.0
Q6NZR2,0.0
Q05062,4.3366483516295066e-07
Q4V7D2,0.0
Q9SN19,0.0
Q6PFY8,0.0
P33420,3.4496932410490505e-06
Q21776,9.844052925484356e-08
3324,4.300371509070295e-09
P25333,1.2049439748474537e-07
A1ZAI3,0.0
Q8VCW2,0.0
Q20928,0.0
P40157,1.442188103371904e-08
Q9LS09,0.0
Q9VM62,0.0
A0A178UC28,0.0
F6V9G0,0.0
Q9N341,7.261556182384594e-07
F1QBC0,0.0
Q00526,1.0921464235056724e-06
Q5F2E7,9.844863988794965e-08
Q9ZUP3,5.9602617518530666e-06
F0IWS6,0.0
Q9Y6G3,1.6843468627862625e-05
Q06410,3.8060413206579033e-07
O22899,1.3578222082331307e-08
Q99558,1.4339069169972153e-06
Q94C70,0.0
Q5VZL5,2.628029717832486e-06
P98171,1.5090531631986356e-07
P19541,1.494329779342027e-08
P00393,1.8941288143157575e-07
O80452,0.0
Q8SX68,0.0
Q9FWX8,0.0
Q03419,8.533090233411589e-09
Q9W799,0.0
Q64302,0.0
O94292,0.0
P46965,3.4871266211838335e-08
P62601,2.3277801676577592e-09
M9PCE2,0.0
P46853,6.5273790246529174e-09
Q8IXY8,0.0
A0A654FUX6,0.0
Q9SGT2,0.0
Q8IWZ6,8.098995101473449e-06
Q8IYQ7,2.793489414863151e-06
Q9CQA3,4.6495988234792014e-05
P57071,2.6159257851435116e-07
A0A974H4R6,0.0
P78385,1.1880013538370283e-07
Q3UWA6,9.869782164361019e-08
Q13733,7.852278875411336e-08
P91645,0.0
Q18624,0.0
Q9H832,2.165631167676519e-06
Q1KS66,0.0
A0A0D9RQE2,0.0
Q9ZRF9,0.0
Q9UHF3,5.777317959978087e-06
O00625,7.490922105295564e-06
P76197,9.599025292044771e-09
Q8NBZ0,1.5674643152535052e-06
Q19076,0.0
Q16206,2.9079153207680744e-08
Q9CU65,6.611807558121734e-06
Q46858,2.418062018542698e-07
P19182,0.0
O13762,6.605718250664829e-08
A2AKY4,9.346782148114083e-09
Q61475,0.0
Q9LV04,0.0
A0A023GPJ3,0.0
P62898,0.0
Q9M1U4,0.0
Q7TNM2,0.0
Q84VX5,0.0
O14108,5.469952182160452e-08
Q8TDG4,7.712927616275453e-09
O74860,4.399179034928619e-07
Q02053,5.656329580375597e-05
Q9VZH1,0.0
Q8RXW0,0.0
Q24248,0.0
Q8TEC5,1.1662165096736953e-08
Q9BST9,3.3344957084970323e-06
Q84WV3,0.0
Q80VP2,0.0
P38040,0.0
P48598,0.0
Q8I665,0.0
P75804,2.489240261202918e-07
Q79FI9,0.0
O42870,0.0
Q8TAX0,0.0
P06746,4.887709954861952e-07
Q9SRS9,0.0
Q70IA8,7.50287871909063e-09
O14981,3.884255708017005e-06
P62994,0.0
Q01130,4.325921985036322e-06
Q9NTJ3,4.271569246897093e-06
Q6AW06,0.0
P10999,0.0
Q9UAZ2,3.531198299156095e-10
Q9H7N4,2.4881181393248407e-06
Q46801,9.514209580333087e-11
Q8II71,0.0
Q9P121,3.813675093127142e-07
A0A8M2BDZ5,0.0
9164934,0.0
Q9M1L9,0.0
3634983,0.0
Q9VS14,0.0
Q9URX2,3.2856218355710347e-07
P55734,3.71426177351143e-09
Q9EP52,0.0
O17287,3.28666616732531e-07
Q3E791,1.951515866299021e-10
P50944,9.935462985407255e-09
Q9VEA0,0.0
Q9LPD2,0.0
Q9NUB1,9.804501106346692e-08
O76908,0.0
Q7K3H0,0.0
Q9VVG1,0.0
Q9BZM2,0.0
Q8IV33,1.8502708238496423e-08
Q8CI33,0.0
P32239,2.8170392833176768e-08
A0A654GEU5,0.0
Q9WUL6,0.0
P32153,1.3922301850390462e-08
A0A8I6GJ92,0.0
A0A178W219,0.0
A0A178WM57,0.0
P0A9Q9,0.0
P67809,2.696578913810676e-05
Q9UBX0,2.3811538387445817e-09
Q9VCZ7,0.0
P34524,2.5355598457717375e-07
Q9CQD1,8.348199631586849e-06
Q9M682,0.0
P23642,1.3523700721228315e-06
Q20487,7.961096887219645e-09
O22176,0.0
Q18224,1.347095507966057e-06
Q6IBS0,2.5653732499098378e-06
P04198,0.0
